281.9085 	EXP 	grating: tex = 'sin'
281.9253 	EXP 	polygon: autoDraw = False
282.2243 	EXP 	grating: autoDraw = False
282.4097 	EXP 	window1: recordFrameIntervals = False
282.4107 	DATA 	Keypress: right
282.4242 	EXP 	polygon: autoDraw = False
282.4242 	EXP 	grating: autoDraw = False
282.4244 	EXP 	window1: recordFrameIntervals = False
283.4238 	EXP 	polygon: autoDraw = True
284.4253 	EXP 	polygon: autoDraw = False
284.4253 	EXP 	grating: autoDraw = True
284.4253 	EXP 	grating: tex = 'sin'
284.7265 	EXP 	grating: autoDraw = False
284.7779 	EXP 	window1: recordFrameIntervals = False
284.7792 	DATA 	Keypress: left
284.7924 	EXP 	polygon: autoDraw = False
284.7924 	EXP 	grating: autoDraw = False
284.7926 	EXP 	window1: recordFrameIntervals = False
285.7915 	EXP 	polygon: autoDraw = True
286.7921 	EXP 	polygon: autoDraw = False
286.7921 	EXP 	grating: autoDraw = True
286.7921 	EXP 	grating: tex = 'sin'
287.0928 	EXP 	grating: autoDraw = False
287.1444 	EXP 	window1: recordFrameIntervals = False
287.1454 	DATA 	Keypress: left
287.1588 	EXP 	polygon: autoDraw = False
287.1588 	EXP 	grating: autoDraw = False
287.1590 	EXP 	window1: recordFrameIntervals = False
288.1576 	EXP 	polygon: autoDraw = True
289.1595 	EXP 	polygon: autoDraw = False
289.1595 	EXP 	grating: autoDraw = True
289.1595 	EXP 	grating: tex = 'sin'
289.4596 	EXP 	grating: autoDraw = False
289.7458 	EXP 	window1: recordFrameIntervals = False
289.7471 	DATA 	Keypress: left
289.7605 	EXP 	polygon: autoDraw = False
289.7605 	EXP 	grating: autoDraw = False
289.7607 	EXP 	window1: recordFrameIntervals = False
290.7587 	EXP 	polygon: autoDraw = True
291.7604 	EXP 	polygon: autoDraw = False
291.7604 	EXP 	grating: autoDraw = True
291.7604 	EXP 	grating: tex = 'sin'
292.0307 	EXP 	window1: recordFrameIntervals = False
292.0319 	DATA 	Keypress: right
292.0440 	EXP 	polygon: autoDraw = False
292.0440 	EXP 	grating: autoDraw = False
292.0442 	EXP 	window1: recordFrameIntervals = False
293.0444 	EXP 	polygon: autoDraw = True
294.0447 	EXP 	polygon: autoDraw = False
294.0447 	EXP 	grating: autoDraw = True
294.0447 	EXP 	grating: tex = 'sin'
294.3444 	EXP 	grating: autoDraw = False
294.4631 	EXP 	window1: recordFrameIntervals = False
294.4642 	DATA 	Keypress: left
294.4779 	EXP 	polygon: autoDraw = False
294.4779 	EXP 	grating: autoDraw = False
294.4781 	EXP 	window1: recordFrameIntervals = False
295.4765 	EXP 	polygon: autoDraw = True
296.4791 	EXP 	polygon: autoDraw = False
296.4791 	EXP 	grating: autoDraw = True
296.4791 	EXP 	grating: tex = 'sin'
296.7784 	EXP 	grating: autoDraw = False
296.9972 	EXP 	window1: recordFrameIntervals = False
296.9982 	DATA 	Keypress: left
297.0125 	EXP 	polygon: autoDraw = False
297.0125 	EXP 	grating: autoDraw = False
297.0127 	EXP 	window1: recordFrameIntervals = False
298.0109 	EXP 	polygon: autoDraw = True
298.9956 	EXP 	grating: autoDraw = True
298.9956 	EXP 	grating: tex = 'sin'
299.0124 	EXP 	polygon: autoDraw = False
299.2964 	EXP 	grating: autoDraw = False
299.2984 	EXP 	window1: recordFrameIntervals = False
299.2995 	DATA 	Keypress: right
299.3126 	EXP 	polygon: autoDraw = False
299.3126 	EXP 	grating: autoDraw = False
299.3128 	EXP 	window1: recordFrameIntervals = False
300.3115 	EXP 	polygon: autoDraw = True
301.3138 	EXP 	polygon: autoDraw = False
301.3138 	EXP 	grating: autoDraw = True
301.3138 	EXP 	grating: tex = 'sin'
301.6138 	EXP 	grating: autoDraw = False
301.7161 	EXP 	window1: recordFrameIntervals = False
301.7172 	DATA 	Keypress: left
301.7305 	EXP 	polygon: autoDraw = False
301.7305 	EXP 	grating: autoDraw = False
301.7307 	EXP 	window1: recordFrameIntervals = False
302.7288 	EXP 	polygon: autoDraw = True
303.7308 	EXP 	polygon: autoDraw = False
303.7308 	EXP 	grating: autoDraw = True
303.7308 	EXP 	grating: tex = 'sin'
304.0310 	EXP 	grating: autoDraw = False
304.1330 	EXP 	window1: recordFrameIntervals = False
304.1341 	DATA 	Keypress: left
304.1485 	EXP 	polygon: autoDraw = False
304.1485 	EXP 	grating: autoDraw = False
304.1487 	EXP 	window1: recordFrameIntervals = False
305.1464 	EXP 	polygon: autoDraw = True
306.1484 	EXP 	polygon: autoDraw = False
306.1484 	EXP 	grating: autoDraw = True
306.1484 	EXP 	grating: tex = 'sin'
306.4480 	EXP 	grating: autoDraw = False
306.6331 	EXP 	window1: recordFrameIntervals = False
306.6341 	DATA 	Keypress: right
306.6481 	EXP 	polygon: autoDraw = False
306.6481 	EXP 	grating: autoDraw = False
306.6483 	EXP 	window1: recordFrameIntervals = False
307.6470 	EXP 	polygon: autoDraw = True
308.6322 	EXP 	grating: autoDraw = True
308.6322 	EXP 	grating: tex = 'sin'
308.6486 	EXP 	polygon: autoDraw = False
308.9323 	EXP 	grating: autoDraw = False
308.9343 	EXP 	window1: recordFrameIntervals = False
308.9353 	DATA 	Keypress: left
308.9488 	EXP 	polygon: autoDraw = False
308.9488 	EXP 	grating: autoDraw = False
308.9490 	EXP 	window1: recordFrameIntervals = False
309.9488 	EXP 	polygon: autoDraw = True
310.9492 	EXP 	polygon: autoDraw = False
310.9492 	EXP 	grating: autoDraw = True
310.9492 	EXP 	grating: tex = 'sin'
311.2496 	EXP 	grating: autoDraw = False
311.4013 	EXP 	window1: recordFrameIntervals = False
311.4023 	DATA 	Keypress: left
311.4162 	EXP 	polygon: autoDraw = False
311.4162 	EXP 	grating: autoDraw = False
311.4164 	EXP 	window1: recordFrameIntervals = False
312.4161 	EXP 	polygon: autoDraw = True
313.4003 	EXP 	grating: autoDraw = True
313.4003 	EXP 	grating: tex = 'sin'
313.4170 	EXP 	polygon: autoDraw = False
313.7002 	EXP 	grating: autoDraw = False
313.8203 	EXP 	window1: recordFrameIntervals = False
313.8216 	DATA 	Keypress: left
313.8342 	EXP 	polygon: autoDraw = False
313.8342 	EXP 	grating: autoDraw = False
313.8345 	EXP 	window1: recordFrameIntervals = False
314.8335 	EXP 	polygon: autoDraw = True
315.8341 	EXP 	polygon: autoDraw = False
315.8341 	EXP 	grating: autoDraw = True
315.8341 	EXP 	grating: tex = 'sin'
316.1345 	EXP 	grating: autoDraw = False
316.2863 	EXP 	window1: recordFrameIntervals = False
316.2873 	DATA 	Keypress: right
316.3010 	EXP 	polygon: autoDraw = False
316.3010 	EXP 	grating: autoDraw = False
316.3012 	EXP 	window1: recordFrameIntervals = False
317.3000 	EXP 	polygon: autoDraw = True
318.3029 	EXP 	polygon: autoDraw = False
318.3029 	EXP 	grating: autoDraw = True
318.3029 	EXP 	grating: tex = 'sin'
318.6182 	EXP 	grating: autoDraw = False
318.6873 	EXP 	window1: recordFrameIntervals = False
318.6884 	DATA 	Keypress: left
318.7021 	EXP 	polygon: autoDraw = False
318.7021 	EXP 	grating: autoDraw = False
318.7023 	EXP 	window1: recordFrameIntervals = False
319.7007 	EXP 	polygon: autoDraw = True
320.7021 	EXP 	polygon: autoDraw = False
320.7021 	EXP 	grating: autoDraw = True
320.7021 	EXP 	grating: tex = 'sin'
321.0023 	EXP 	grating: autoDraw = False
321.1375 	EXP 	window1: recordFrameIntervals = False
321.1385 	DATA 	Keypress: left
321.1526 	EXP 	polygon: autoDraw = False
321.1526 	EXP 	grating: autoDraw = False
321.1528 	EXP 	window1: recordFrameIntervals = False
322.1514 	EXP 	polygon: autoDraw = True
323.1367 	EXP 	grating: autoDraw = True
323.1367 	EXP 	grating: tex = 'sin'
323.1534 	EXP 	polygon: autoDraw = False
323.4221 	EXP 	window1: recordFrameIntervals = False
323.4231 	DATA 	Keypress: right
323.4366 	EXP 	grating: autoDraw = False
323.4366 	EXP 	polygon: autoDraw = False
323.4366 	EXP 	grating: autoDraw = False
323.4368 	EXP 	window1: recordFrameIntervals = False
324.4366 	EXP 	polygon: autoDraw = True
325.4371 	EXP 	polygon: autoDraw = False
325.4371 	EXP 	grating: autoDraw = True
325.4371 	EXP 	grating: tex = 'sin'
325.7072 	EXP 	window1: recordFrameIntervals = False
325.7084 	DATA 	Keypress: left
325.7203 	EXP 	polygon: autoDraw = False
325.7203 	EXP 	grating: autoDraw = False
325.7205 	EXP 	window1: recordFrameIntervals = False
326.7215 	EXP 	polygon: autoDraw = True
327.7209 	EXP 	polygon: autoDraw = False
327.7209 	EXP 	grating: autoDraw = True
327.7209 	EXP 	grating: tex = 'sin'
328.0211 	EXP 	grating: autoDraw = False
328.0734 	EXP 	window1: recordFrameIntervals = False
328.0745 	DATA 	Keypress: left
328.0877 	EXP 	polygon: autoDraw = False
328.0877 	EXP 	grating: autoDraw = False
328.0879 	EXP 	window1: recordFrameIntervals = False
329.0868 	EXP 	polygon: autoDraw = True
330.0885 	EXP 	polygon: autoDraw = False
330.0885 	EXP 	grating: autoDraw = True
330.0885 	EXP 	grating: tex = 'sin'
330.3883 	EXP 	grating: autoDraw = False
330.4403 	EXP 	window1: recordFrameIntervals = False
330.4413 	DATA 	Keypress: left
330.4551 	EXP 	polygon: autoDraw = False
330.4551 	EXP 	grating: autoDraw = False
330.4553 	EXP 	window1: recordFrameIntervals = False
331.4542 	EXP 	polygon: autoDraw = True
332.4397 	EXP 	grating: autoDraw = True
332.4397 	EXP 	grating: tex = 'sin'
332.4560 	EXP 	polygon: autoDraw = False
332.7391 	EXP 	grating: autoDraw = False
332.7590 	EXP 	window1: recordFrameIntervals = False
332.7602 	DATA 	Keypress: left
332.7736 	EXP 	polygon: autoDraw = False
332.7736 	EXP 	grating: autoDraw = False
332.7738 	EXP 	window1: recordFrameIntervals = False
333.7725 	EXP 	polygon: autoDraw = True
334.7731 	EXP 	polygon: autoDraw = False
334.7731 	EXP 	grating: autoDraw = True
334.7731 	EXP 	grating: tex = 'sin'
335.0731 	EXP 	grating: autoDraw = False
335.1418 	EXP 	window1: recordFrameIntervals = False
335.1428 	DATA 	Keypress: right
335.1565 	EXP 	polygon: autoDraw = False
335.1565 	EXP 	grating: autoDraw = False
335.1566 	EXP 	window1: recordFrameIntervals = False
336.1557 	EXP 	polygon: autoDraw = True
337.1405 	EXP 	grating: autoDraw = True
337.1405 	EXP 	grating: tex = 'sin'
337.1572 	EXP 	polygon: autoDraw = False
337.4409 	EXP 	grating: autoDraw = False
337.5262 	EXP 	window1: recordFrameIntervals = False
337.5272 	DATA 	Keypress: right
337.5407 	EXP 	polygon: autoDraw = False
337.5407 	EXP 	grating: autoDraw = False
337.5409 	EXP 	window1: recordFrameIntervals = False
338.5397 	EXP 	polygon: autoDraw = True
339.5414 	EXP 	polygon: autoDraw = False
339.5414 	EXP 	grating: autoDraw = True
339.5414 	EXP 	grating: tex = 'sin'
339.8413 	EXP 	grating: autoDraw = False
339.8932 	EXP 	window1: recordFrameIntervals = False
339.8942 	DATA 	Keypress: left
339.9082 	EXP 	polygon: autoDraw = False
339.9082 	EXP 	grating: autoDraw = False
339.9083 	EXP 	window1: recordFrameIntervals = False
340.9071 	EXP 	polygon: autoDraw = True
341.8920 	EXP 	grating: autoDraw = True
341.8920 	EXP 	grating: tex = 'sin'
341.9085 	EXP 	polygon: autoDraw = False
342.1617 	EXP 	window1: recordFrameIntervals = False
342.1629 	DATA 	Keypress: right
342.1761 	EXP 	polygon: autoDraw = False
342.1761 	EXP 	grating: autoDraw = False
342.1763 	EXP 	window1: recordFrameIntervals = False
343.1747 	EXP 	polygon: autoDraw = True
344.1766 	EXP 	polygon: autoDraw = False
344.1766 	EXP 	grating: autoDraw = True
344.1766 	EXP 	grating: tex = 'sin'
344.4766 	EXP 	grating: autoDraw = False
344.5454 	EXP 	window1: recordFrameIntervals = False
344.5464 	DATA 	Keypress: right
344.5598 	EXP 	polygon: autoDraw = False
344.5598 	EXP 	grating: autoDraw = False
344.5599 	EXP 	window1: recordFrameIntervals = False
345.5594 	EXP 	polygon: autoDraw = True
346.5599 	EXP 	polygon: autoDraw = False
346.5599 	EXP 	grating: autoDraw = True
346.5599 	EXP 	grating: tex = 'sin'
346.8601 	EXP 	grating: autoDraw = False
346.9958 	EXP 	window1: recordFrameIntervals = False
346.9968 	DATA 	Keypress: right
347.0101 	EXP 	polygon: autoDraw = False
347.0101 	EXP 	grating: autoDraw = False
347.0103 	EXP 	window1: recordFrameIntervals = False
348.0090 	EXP 	polygon: autoDraw = True
348.9940 	EXP 	grating: autoDraw = True
348.9940 	EXP 	grating: tex = 'sin'
349.0108 	EXP 	polygon: autoDraw = False
349.2942 	EXP 	grating: autoDraw = False
349.3464 	EXP 	window1: recordFrameIntervals = False
349.3474 	DATA 	Keypress: right
349.3610 	EXP 	polygon: autoDraw = False
349.3610 	EXP 	grating: autoDraw = False
349.3613 	EXP 	window1: recordFrameIntervals = False
350.3601 	EXP 	polygon: autoDraw = True
351.3617 	EXP 	polygon: autoDraw = False
351.3617 	EXP 	grating: autoDraw = True
351.3617 	EXP 	grating: tex = 'sin'
351.6625 	EXP 	grating: autoDraw = False
351.6648 	EXP 	window1: recordFrameIntervals = False
351.6661 	DATA 	Keypress: right
351.6789 	EXP 	polygon: autoDraw = False
351.6789 	EXP 	grating: autoDraw = False
351.6791 	EXP 	window1: recordFrameIntervals = False
352.6772 	EXP 	polygon: autoDraw = True
353.6791 	EXP 	polygon: autoDraw = False
353.6791 	EXP 	grating: autoDraw = True
353.6791 	EXP 	grating: tex = 'sin'
353.9795 	EXP 	grating: autoDraw = False
353.9816 	EXP 	window1: recordFrameIntervals = False
353.9827 	DATA 	Keypress: left
353.9958 	EXP 	polygon: autoDraw = False
353.9958 	EXP 	grating: autoDraw = False
353.9960 	EXP 	window1: recordFrameIntervals = False
354.9947 	EXP 	polygon: autoDraw = True
355.9962 	EXP 	polygon: autoDraw = False
355.9962 	EXP 	grating: autoDraw = True
355.9962 	EXP 	grating: tex = 'sin'
356.2968 	EXP 	grating: autoDraw = False
356.3656 	EXP 	window1: recordFrameIntervals = False
356.3670 	DATA 	Keypress: left
356.3797 	EXP 	polygon: autoDraw = False
356.3797 	EXP 	grating: autoDraw = False
356.3800 	EXP 	window1: recordFrameIntervals = False
357.3787 	EXP 	polygon: autoDraw = True
358.3647 	EXP 	grating: autoDraw = True
358.3647 	EXP 	grating: tex = 'sin'
358.3810 	EXP 	polygon: autoDraw = False
358.6809 	EXP 	grating: autoDraw = False
358.6993 	EXP 	window1: recordFrameIntervals = False
358.7003 	DATA 	Keypress: left
358.7139 	EXP 	polygon: autoDraw = False
358.7139 	EXP 	grating: autoDraw = False
358.7141 	EXP 	window1: recordFrameIntervals = False
359.7125 	EXP 	polygon: autoDraw = True
360.7140 	EXP 	polygon: autoDraw = False
360.7140 	EXP 	grating: autoDraw = True
360.7140 	EXP 	grating: tex = 'sin'
361.0144 	EXP 	grating: autoDraw = False
361.0163 	EXP 	window1: recordFrameIntervals = False
361.0173 	DATA 	Keypress: left
361.0310 	EXP 	polygon: autoDraw = False
361.0310 	EXP 	grating: autoDraw = False
361.0312 	EXP 	window1: recordFrameIntervals = False
362.0301 	EXP 	polygon: autoDraw = True
363.0150 	EXP 	grating: autoDraw = True
363.0150 	EXP 	grating: tex = 'sin'
363.0320 	EXP 	polygon: autoDraw = False
363.3161 	EXP 	grating: autoDraw = False
363.3530 	EXP 	window1: recordFrameIntervals = False
363.3547 	DATA 	Keypress: right
363.3674 	EXP 	polygon: autoDraw = False
363.3674 	EXP 	grating: autoDraw = False
363.3676 	EXP 	window1: recordFrameIntervals = False
364.3652 	EXP 	polygon: autoDraw = True
365.3658 	EXP 	polygon: autoDraw = False
365.3658 	EXP 	grating: autoDraw = True
365.3658 	EXP 	grating: tex = 'sin'
365.6657 	EXP 	grating: autoDraw = False
365.7345 	EXP 	window1: recordFrameIntervals = False
365.7354 	DATA 	Keypress: left
365.7490 	EXP 	polygon: autoDraw = False
365.7490 	EXP 	grating: autoDraw = False
365.7492 	EXP 	window1: recordFrameIntervals = False
366.7483 	EXP 	polygon: autoDraw = True
367.7337 	EXP 	grating: autoDraw = True
367.7337 	EXP 	grating: tex = 'sin'
367.7505 	EXP 	polygon: autoDraw = False
368.0345 	EXP 	grating: autoDraw = False
368.0700 	EXP 	window1: recordFrameIntervals = False
368.0711 	DATA 	Keypress: right
368.0840 	EXP 	polygon: autoDraw = False
368.0840 	EXP 	grating: autoDraw = False
368.0842 	EXP 	window1: recordFrameIntervals = False
369.0831 	EXP 	polygon: autoDraw = True
370.0837 	EXP 	polygon: autoDraw = False
370.0837 	EXP 	grating: autoDraw = True
370.0837 	EXP 	grating: tex = 'sin'
370.3839 	EXP 	grating: autoDraw = False
370.4024 	EXP 	window1: recordFrameIntervals = False
370.4034 	DATA 	Keypress: left
370.4172 	EXP 	polygon: autoDraw = False
370.4172 	EXP 	grating: autoDraw = False
370.4173 	EXP 	window1: recordFrameIntervals = False
371.4164 	EXP 	polygon: autoDraw = True
372.4014 	EXP 	grating: autoDraw = True
372.4014 	EXP 	grating: tex = 'sin'
372.4178 	EXP 	polygon: autoDraw = False
372.7012 	EXP 	grating: autoDraw = False
372.8382 	EXP 	window1: recordFrameIntervals = False
372.8394 	DATA 	Keypress: left
372.8529 	EXP 	polygon: autoDraw = False
372.8529 	EXP 	grating: autoDraw = False
372.8532 	EXP 	window1: recordFrameIntervals = False
373.8510 	EXP 	polygon: autoDraw = True
374.8517 	EXP 	polygon: autoDraw = False
374.8517 	EXP 	grating: autoDraw = True
374.8517 	EXP 	grating: tex = 'sin'
375.1519 	EXP 	grating: autoDraw = False
375.2538 	EXP 	window1: recordFrameIntervals = False
375.2548 	DATA 	Keypress: left
375.2685 	EXP 	polygon: autoDraw = False
375.2685 	EXP 	grating: autoDraw = False
375.2687 	EXP 	window1: recordFrameIntervals = False
376.2677 	EXP 	polygon: autoDraw = True
377.2530 	EXP 	grating: autoDraw = True
377.2530 	EXP 	grating: tex = 'sin'
377.2703 	EXP 	polygon: autoDraw = False
377.5526 	EXP 	grating: autoDraw = False
377.6550 	EXP 	window1: recordFrameIntervals = False
377.6560 	DATA 	Keypress: left
377.6696 	EXP 	polygon: autoDraw = False
377.6696 	EXP 	grating: autoDraw = False
377.6697 	EXP 	window1: recordFrameIntervals = False
378.6685 	EXP 	polygon: autoDraw = True
379.6701 	EXP 	polygon: autoDraw = False
379.6701 	EXP 	grating: autoDraw = True
379.6701 	EXP 	grating: tex = 'sin'
379.9701 	EXP 	grating: autoDraw = False
379.9886 	EXP 	window1: recordFrameIntervals = False
379.9896 	DATA 	Keypress: left
380.0034 	EXP 	polygon: autoDraw = False
380.0034 	EXP 	grating: autoDraw = False
380.0036 	EXP 	window1: recordFrameIntervals = False
381.0026 	EXP 	polygon: autoDraw = True
381.9874 	EXP 	grating: autoDraw = True
381.9874 	EXP 	grating: tex = 'sin'
382.0040 	EXP 	polygon: autoDraw = False
382.2881 	EXP 	grating: autoDraw = False
382.3561 	EXP 	window1: recordFrameIntervals = False
382.3571 	DATA 	Keypress: right
382.3709 	EXP 	polygon: autoDraw = False
382.3709 	EXP 	grating: autoDraw = False
382.3711 	EXP 	window1: recordFrameIntervals = False
383.3698 	EXP 	polygon: autoDraw = True
384.3547 	EXP 	grating: autoDraw = True
384.3547 	EXP 	grating: tex = 'sin'
384.3721 	EXP 	polygon: autoDraw = False
384.6405 	EXP 	window1: recordFrameIntervals = False
384.6415 	DATA 	Keypress: left
384.6548 	EXP 	grating: autoDraw = False
384.6548 	EXP 	polygon: autoDraw = False
384.6548 	EXP 	grating: autoDraw = False
384.6550 	EXP 	window1: recordFrameIntervals = False
385.6578 	EXP 	polygon: autoDraw = True
386.6556 	EXP 	grating: autoDraw = True
386.6556 	EXP 	grating: tex = 'sin'
386.6720 	EXP 	polygon: autoDraw = False
386.9556 	EXP 	grating: autoDraw = False
386.9910 	DATA 	Keypress: left
387.0055 	EXP 	polygon: autoDraw = False
387.0055 	EXP 	grating: autoDraw = False
387.5197 	EXP 	window1: mouseVisible = True
